platform,content_id,content_type,upload_date,author_username,author_followers,likes,comments,shares,views,engagement_rate,hashtags,sentiment_score,trend_category,video_duration,thumbnail_clicks,subscribers_gained,retweets,quote_tweets,impressions,saves,story_views,is_sponsored,music_used,duets,challenge_tag
LinkedIn,LI_364559,reel,2024-11-12 07:50:19,@christophermarsh,158548,38557,5974,78,513071,8.69,"['#Fashion', '#Gaming']",0.56,Fashion,,,,,,,,,,,,
TikTok,TI_862088,short_video,2024-12-19 07:48:49,@jonesbrandon,1600678,1585,3575,15620,314302,6.61,"['#Gaming', '#Life']",0.39,Tech,,,,,,,,,,perform,448.0,#everyone
TikTok,TI_101239,short_video,2024-07-23 15:44:23,@lawsonmaria,415610,36392,6437,6067,847898,5.77,"['#Fit', '#Life']",0.34,Education,,,,,,,,,,direction,30.0,#we
LinkedIn,LI_295870,video,2024-02-08 11:47:25,@gward,1205010,26057,8090,3203,79732,46.84,"['#Fashion', '#Gaming']",-0.99,Gaming,,,,,,,,,,,,
YouTube,YO_516840,video,2024-03-17 07:12:38,@ericramos,1440860,1154,8749,14779,784377,3.15,"['#Gaming', '#Tech']",0.85,Gaming,55.9,4363.0,597.0,,,,,,,,,
LinkedIn,LI_417258,image,2024-03-14 08:21:34,@pdiaz,1130511,36794,1732,10400,309395,15.81,"['#Fit', '#Gaming']",0.1,Tech,,,,,,,,,,,,
TikTok,TI_751017,reel,2024-09-05 21:13:57,@nwright,1874679,27983,6297,14600,319148,15.32,"['#Fit', '#Fashion']",-0.73,Fitness,,,,,,,,,,provide,289.0,#past
Twitter,TW_477401,video,2024-08-08 22:09:18,@thomas50,151009,31453,9908,15781,878214,6.51,"['#Life', '#Fit']",0.48,Fitness,,,,34.0,1369.0,485318.0,,,,,,
LinkedIn,LI_442141,video,2024-02-23 20:12:51,@martincharles,1460822,23206,592,1842,537868,4.77,"['#Tech', '#Fit']",0.04,Education,,,,,,,,,,,,
YouTube,YO_812202,video,2024-09-29 15:35:12,@carriesawyer,499494,35711,347,4804,218813,18.67,"['#Tech', '#Gaming']",0.09,Fashion,59.77,2216.0,688.0,,,,,,,,,
LinkedIn,LI_803785,image,2024-05-12 09:34:09,@cbush,1802193,17215,4331,8601,28260,106.68,"['#Gaming', '#Tech']",-0.91,Fashion,,,,,,,,,,,,
Twitter,TW_384477,video,2024-06-05 17:04:49,@millerrobert,576701,10483,530,10957,37575,58.47,"['#Gaming', '#Fit']",0.08,Tech,,,,4291.0,1229.0,974990.0,,,,,,
Instagram,IN_126883,image,2024-03-06 01:22:38,@vincentmatthews,1460066,5914,9104,14162,934301,3.12,"['#Fashion', '#Life']",-0.53,Fashion,,,,,,,232.0,17219.0,False,,,
Facebook,FA_254484,image,2024-12-18 13:28:59,@yjones,930536,11923,3121,10200,603245,4.18,"['#Fashion', '#Life']",0.42,Tech,,,,,,,,,,,,
TikTok,TI_720791,reel,2024-02-06 09:13:09,@barberjeffrey,1535,30888,2267,4028,279351,13.31,"['#Gaming', '#Fit']",-0.6,Fitness,,,,,,,,,,poor,247.0,#maintain
LinkedIn,LI_554361,short_video,2024-08-30 23:40:09,@kyle76,850827,1214,2690,16009,266528,7.47,"['#Gaming', '#Fit']",-0.62,Gaming,,,,,,,,,,,,
TikTok,TI_670461,video,2024-08-22 00:17:19,@samanthachan,572002,42562,2437,3267,648714,7.44,"['#Life', '#Tech']",0.42,Tech,,,,,,,,,,young,344.0,#break
Instagram,IN_761762,reel,2024-09-27 14:13:42,@jamie90,829719,27295,8572,6917,990197,4.32,"['#Tech', '#Gaming']",-0.09,Education,,,,,,,3781.0,8419.0,False,,,
Facebook,FA_744421,video,2024-08-22 12:09:59,@fevans,23839,22336,9090,1248,699412,4.67,"['#Fit', '#Gaming']",0.4,Fitness,,,,,,,,,,,,
TikTok,TI_671649,image,2024-05-22 10:34:43,@emilywhite,154075,28597,9986,15154,985944,5.45,"['#Fit', '#Fashion']",-0.31,Fashion,,,,,,,,,,pattern,129.0,#create
YouTube,YO_947665,reel,2024-02-09 13:58:18,@tinadiaz,577462,47532,1993,4247,157260,34.19,"['#Fit', '#Tech']",-0.68,Gaming,2.85,3151.0,755.0,,,,,,,,,
Facebook,FA_840883,image,2024-07-24 12:59:41,@diane17,770476,3358,6488,8934,558581,3.36,"['#Life', '#Gaming']",0.05,Education,,,,,,,,,,,,
LinkedIn,LI_240403,reel,2024-03-29 06:58:18,@alexis46,1092829,11212,3219,16115,77606,39.36,"['#Life', '#Fashion']",0.22,Tech,,,,,,,,,,,,
LinkedIn,LI_912265,video,2024-03-06 08:11:29,@joshua63,85526,43998,7775,8311,309081,19.44,"['#Fashion', '#Gaming']",0.7,Tech,,,,,,,,,,,,
TikTok,TI_239666,image,2024-10-26 11:18:39,@tchapman,342792,20190,5650,299,744235,3.51,"['#Life', '#Fit']",-0.25,Tech,,,,,,,,,,sell,43.0,#if
TikTok,TI_476055,image,2024-06-14 17:28:52,@espinozasuzanne,1094087,38019,5231,19611,442019,14.22,"['#Tech', '#Fashion']",0.49,Fashion,,,,,,,,,,course,431.0,#term
Facebook,FA_602777,reel,2024-12-30 13:47:35,@kjacobs,1308771,9216,3390,1829,179371,8.05,"['#Fit', '#Fashion']",-0.53,Tech,,,,,,,,,,,,
Facebook,FA_433656,short_video,2024-05-07 09:55:37,@jessica88,404863,40897,4527,14229,707956,8.43,"['#Fashion', '#Tech']",-0.23,Education,,,,,,,,,,,,
YouTube,YO_697961,short_video,2024-08-17 21:02:13,@douglasblanchard,57559,19362,9825,16815,551645,8.34,"['#Gaming', '#Fit']",0.19,Fitness,53.64,641.0,485.0,,,,,,,,,
Facebook,FA_779151,short_video,2024-06-16 07:04:09,@alvarezchristopher,1552711,31443,3020,14628,50660,96.9,"['#Tech', '#Life']",-0.94,Education,,,,,,,,,,,,
TikTok,TI_828433,video,2024-11-11 15:49:16,@acasey,1123897,30117,8834,8471,147660,32.12,"['#Fit', '#Gaming']",-0.81,Education,,,,,,,,,,six,406.0,#free
Facebook,FA_553424,short_video,2024-07-27 17:18:02,@chantimothy,444600,27191,2727,17200,915091,5.15,"['#Life', '#Gaming']",0.55,Education,,,,,,,,,,,,
Twitter,TW_116728,short_video,2024-11-13 18:29:38,@perezdaniel,896313,15788,6183,12067,201565,16.89,"['#Gaming', '#Fashion']",-0.65,Tech,,,,4748.0,724.0,733166.0,,,,,,
Facebook,FA_960366,short_video,2024-11-25 18:46:18,@vreed,58596,30896,1456,11405,599275,7.3,"['#Gaming', '#Tech']",0.66,Gaming,,,,,,,,,,,,
TikTok,TI_240416,image,2024-09-18 08:44:32,@qkeller,776266,10729,2288,8378,4985,429.19,"['#Fashion', '#Life']",-1.0,Gaming,,,,,,,,,,us,245.0,#model
YouTube,YO_402844,short_video,2024-08-08 13:11:05,@christopherfranklin,272298,3411,2547,8170,785017,1.8,"['#Fit', '#Fashion']",0.05,Fitness,26.56,6083.0,617.0,,,,,,,,,
Twitter,TW_904544,image,2024-10-12 06:37:11,@gardnerlisa,1373816,5876,6964,6367,322064,5.96,"['#Fashion', '#Tech']",-0.01,Fashion,,,,4627.0,68.0,458519.0,,,,,,
Instagram,IN_466764,short_video,2024-04-24 14:09:40,@hpeterson,36269,28715,7272,16265,367538,14.22,"['#Fit', '#Life']",-0.2,Fashion,,,,,,,4471.0,6803.0,True,,,
Facebook,FA_633791,image,2024-04-23 21:12:36,@rickmcdowell,1856592,4445,3852,3729,636239,1.89,"['#Life', '#Fashion']",-0.47,Fashion,,,,,,,,,,,,
YouTube,YO_295796,reel,2024-06-17 19:08:05,@kendra83,1379055,47452,5422,3603,589190,9.59,"['#Life', '#Tech']",-0.15,Gaming,25.69,5044.0,463.0,,,,,,,,,
Instagram,IN_843582,video,2024-09-07 05:01:02,@schmidtdonna,357866,25219,493,7790,808735,4.14,"['#Gaming', '#Fit']",-0.66,Fitness,,,,,,,1635.0,9700.0,False,,,
Instagram,IN_808946,short_video,2024-06-20 12:09:11,@shannonmontgomery,355832,22973,8834,9003,950711,4.29,"['#Tech', '#Life']",0.94,Education,,,,,,,1337.0,3767.0,False,,,
Instagram,IN_943030,reel,2024-06-09 22:29:01,@ujohnson,526463,6273,689,1644,919673,0.94,"['#Fit', '#Life']",-0.06,Fashion,,,,,,,2233.0,8839.0,True,,,
YouTube,YO_689540,short_video,2024-11-18 14:50:59,@ashley47,1299055,22678,4958,1711,974008,3.01,"['#Gaming', '#Fit']",0.65,Education,23.62,3983.0,91.0,,,,,,,,,
Instagram,IN_686753,reel,2024-01-14 13:37:50,@brendawright,1420535,30722,1148,4904,255020,14.42,"['#Life', '#Tech']",-0.95,Gaming,,,,,,,4327.0,5765.0,True,,,
LinkedIn,LI_544366,short_video,2024-04-28 19:15:10,@lisamorgan,414005,45917,8711,14509,71889,96.17,"['#Fashion', '#Life']",0.53,Tech,,,,,,,,,,,,
Twitter,TW_938320,video,2024-01-07 19:24:56,@heidi39,345644,34412,5417,7002,811493,5.77,"['#Fashion', '#Fit']",-0.43,Fitness,,,,817.0,1.0,114879.0,,,,,,
YouTube,YO_648577,video,2024-01-09 16:34:21,@nealkimberly,844473,29874,3896,12019,80485,56.89,"['#Gaming', '#Fit']",-0.4,Education,12.4,5043.0,500.0,,,,,,,,,
TikTok,TI_229860,reel,2024-08-06 14:40:12,@boydkevin,1013393,42159,4600,12241,268674,21.96,"['#Life', '#Tech']",-0.28,Fitness,,,,,,,,,,day,109.0,#care
LinkedIn,LI_902341,video,2024-04-17 03:39:17,@ngonzales,1948014,1216,2562,18957,793076,2.87,"['#Life', '#Gaming']",-0.29,Education,,,,,,,,,,,,
LinkedIn,LI_839581,image,2024-04-21 01:28:32,@xchoi,568122,46309,1873,6063,370043,14.66,"['#Tech', '#Fit']",-0.53,Fitness,,,,,,,,,,,,
TikTok,TI_313702,short_video,2024-06-18 13:23:10,@jamesmccoy,1294410,38353,4447,8515,46822,109.6,"['#Tech', '#Gaming']",0.18,Education,,,,,,,,,,keep,32.0,#rise
YouTube,YO_652526,image,2024-10-03 05:10:12,@brian89,1900021,43691,1613,138,743674,6.11,"['#Fit', '#Gaming']",0.57,Tech,56.31,9962.0,379.0,,,,,,,,,
YouTube,YO_733889,short_video,2024-02-08 16:27:12,@zrodriguez,1958728,27215,9504,14227,601539,8.47,"['#Gaming', '#Fashion']",-0.56,Fashion,18.64,2466.0,884.0,,,,,,,,,
Twitter,TW_481838,image,2024-03-29 05:31:28,@saundersjackson,1540097,26108,967,19187,857085,5.4,"['#Fashion', '#Tech']",0.24,Tech,,,,2456.0,1946.0,115594.0,,,,,,
TikTok,TI_797959,image,2024-06-29 06:33:03,@jennifernelson,1783816,32859,4860,121,495345,7.64,"['#Tech', '#Gaming']",-0.25,Gaming,,,,,,,,,,accept,214.0,#source
LinkedIn,LI_675458,reel,2024-10-23 11:57:30,@frank79,641612,20499,3710,11863,681412,5.29,"['#Fashion', '#Life']",0.34,Gaming,,,,,,,,,,,,
Facebook,FA_402270,short_video,2024-08-14 17:42:26,@lwhite,1172411,4340,7919,11117,188995,12.37,"['#Tech', '#Life']",-0.53,Fashion,,,,,,,,,,,,
Twitter,TW_542481,short_video,2024-10-04 06:15:33,@sally40,1932968,13761,6857,18357,890104,4.38,"['#Tech', '#Gaming']",0.0,Fitness,,,,1033.0,605.0,906813.0,,,,,,
Twitter,TW_266440,image,2024-09-19 01:07:58,@whitney38,321071,31573,2205,19606,123726,43.15,"['#Fashion', '#Gaming']",0.12,Fitness,,,,4852.0,1405.0,731547.0,,,,,,
Twitter,TW_818475,image,2024-02-29 08:07:44,@mholloway,1917981,30189,9340,587,621458,6.46,"['#Tech', '#Gaming']",0.38,Education,,,,357.0,1785.0,794635.0,,,,,,
LinkedIn,LI_142026,video,2024-03-29 13:34:18,@kristin14,543416,21258,1326,7109,395236,7.51,"['#Tech', '#Fashion']",-0.65,Fitness,,,,,,,,,,,,
Facebook,FA_564778,image,2024-03-16 08:05:19,@austintaylor,158041,48316,2258,3752,473908,11.46,"['#Fit', '#Life']",-0.5,Fashion,,,,,,,,,,,,
Twitter,TW_204984,image,2024-06-17 08:42:53,@gabrielle19,1841329,23958,7705,12858,814646,5.47,"['#Life', '#Fit']",-0.51,Fitness,,,,4476.0,736.0,729310.0,,,,,,
Twitter,TW_884911,reel,2024-02-13 06:58:33,@zbest,1981936,10998,304,6605,930127,1.93,"['#Life', '#Fashion']",-0.83,Education,,,,3295.0,1516.0,453957.0,,,,,,
Instagram,IN_318252,short_video,2024-07-22 14:49:45,@xmason,1507702,48182,8543,1692,924772,6.32,"['#Tech', '#Life']",0.9,Tech,,,,,,,1858.0,17868.0,True,,,
TikTok,TI_743848,reel,2024-01-23 10:24:16,@kennedykevin,1865250,41303,737,2684,181568,24.63,"['#Tech', '#Life']",0.0,Education,,,,,,,,,,day,103.0,#much
LinkedIn,LI_309978,video,2024-07-08 00:25:18,@hoffmancaleb,526781,38077,3658,11326,989574,5.36,"['#Life', '#Gaming']",-0.42,Tech,,,,,,,,,,,,
LinkedIn,LI_806666,video,2024-11-25 19:15:35,@otucker,1694762,3810,8885,16120,774766,3.72,"['#Life', '#Fashion']",-0.2,Education,,,,,,,,,,,,
Instagram,IN_174501,image,2024-03-14 21:46:43,@carlos32,1382458,22197,7927,1788,908475,3.51,"['#Tech', '#Gaming']",-0.14,Education,,,,,,,2569.0,17634.0,True,,,
YouTube,YO_923180,reel,2024-04-10 20:44:10,@markpope,1293042,12042,7320,19567,635059,6.13,"['#Fit', '#Life']",0.31,Fashion,19.73,1549.0,805.0,,,,,,,,,
LinkedIn,LI_600693,reel,2024-05-19 07:11:59,@orussell,761166,8621,5854,9342,620850,3.84,"['#Fit', '#Life']",-0.83,Tech,,,,,,,,,,,,
LinkedIn,LI_790743,image,2024-12-04 17:36:12,@heathermccall,819903,43310,5716,1219,583254,8.61,"['#Gaming', '#Fashion']",-0.3,Fashion,,,,,,,,,,,,
Instagram,IN_683390,short_video,2024-04-03 01:24:43,@clintoncoleman,9841,348,3775,12111,330101,4.92,"['#Gaming', '#Fit']",-0.45,Fitness,,,,,,,4424.0,16349.0,False,,,
TikTok,TI_556686,image,2024-12-14 11:16:32,@vhicks,1157006,47450,8172,1201,888993,6.39,"['#Fit', '#Life']",-0.23,Tech,,,,,,,,,,necessary,15.0,#throughout
Facebook,FA_622716,reel,2024-07-28 22:28:24,@russell62,1838333,5245,2417,2379,341521,2.94,"['#Fit', '#Fashion']",-0.85,Tech,,,,,,,,,,,,
LinkedIn,LI_161439,video,2024-10-29 09:09:58,@pattersonbrian,70408,34133,960,16844,137860,37.67,"['#Gaming', '#Fit']",-0.04,Gaming,,,,,,,,,,,,
Instagram,IN_637482,reel,2024-06-07 12:28:30,@opoole,604142,38349,2701,10660,932191,5.55,"['#Fit', '#Fashion']",-0.5,Gaming,,,,,,,168.0,13110.0,False,,,
YouTube,YO_877150,short_video,2024-09-24 23:30:10,@fcurtis,647613,49988,8446,19005,718674,10.78,"['#Gaming', '#Fit']",0.62,Gaming,47.1,8506.0,492.0,,,,,,,,,
Instagram,IN_754618,video,2024-07-27 03:57:24,@larsonthomas,855366,37037,4317,3398,765201,5.85,"['#Tech', '#Life']",-0.79,Tech,,,,,,,4917.0,7929.0,True,,,
LinkedIn,LI_217679,video,2024-02-13 19:40:29,@zacharybradley,280885,17156,9508,5267,820084,3.89,"['#Tech', '#Life']",0.59,Tech,,,,,,,,,,,,
Instagram,IN_230454,image,2024-07-05 13:43:10,@tjones,1339596,39417,4818,3490,577929,8.26,"['#Gaming', '#Fit']",0.44,Gaming,,,,,,,1665.0,13802.0,False,,,
Facebook,FA_556235,image,2024-08-28 18:52:25,@patelcassandra,449539,29309,8282,19840,551249,10.42,"['#Fashion', '#Gaming']",-0.57,Fashion,,,,,,,,,,,,
Instagram,IN_159777,video,2024-01-06 02:29:05,@tmartinez,841706,320,3764,5254,90789,10.29,"['#Tech', '#Gaming']",-0.72,Fitness,,,,,,,2191.0,8702.0,False,,,
YouTube,YO_490844,short_video,2024-12-20 15:41:30,@david08,365028,47251,9495,92,104554,54.36,"['#Life', '#Tech']",0.16,Tech,17.75,7086.0,332.0,,,,,,,,,
Instagram,IN_362168,short_video,2024-04-16 04:50:26,@serranowilliam,1907309,14370,1020,3902,919022,2.1,"['#Fit', '#Gaming']",-0.44,Education,,,,,,,1370.0,7835.0,False,,,
Instagram,IN_369874,image,2024-07-30 02:09:09,@wilsongloria,989915,49959,7460,11779,997172,6.94,"['#Gaming', '#Fashion']",0.95,Tech,,,,,,,3414.0,12138.0,False,,,
Instagram,IN_789786,video,2024-07-13 23:52:09,@wsawyer,807065,4562,5004,8615,396945,4.58,"['#Gaming', '#Tech']",-0.37,Education,,,,,,,736.0,13266.0,False,,,
Facebook,FA_319325,reel,2024-10-27 21:46:23,@karen03,1565551,10588,1796,15045,633962,4.33,"['#Fashion', '#Life']",0.88,Tech,,,,,,,,,,,,
YouTube,YO_528419,image,2024-09-21 13:14:32,@christophercarter,703979,2712,8292,8105,321844,5.94,"['#Life', '#Fit']",-0.13,Gaming,4.69,4994.0,361.0,,,,,,,,,
LinkedIn,LI_259868,reel,2024-10-25 16:29:53,@brittany65,897676,13137,7191,15028,702969,5.03,"['#Gaming', '#Fashion']",-0.16,Fitness,,,,,,,,,,,,
LinkedIn,LI_856654,short_video,2024-05-31 21:40:58,@xpeterson,1438620,21559,3588,19410,313495,14.21,"['#Gaming', '#Fashion']",0.66,Gaming,,,,,,,,,,,,
Twitter,TW_561850,reel,2024-04-19 10:45:11,@sarahjohnson,672774,49223,3896,1357,336479,16.19,"['#Life', '#Gaming']",-0.02,Gaming,,,,4850.0,759.0,574530.0,,,,,,
Twitter,TW_179586,image,2024-09-04 13:46:22,@joneshayden,1214354,19168,7507,13915,867309,4.68,"['#Life', '#Fashion']",-0.88,Fashion,,,,3270.0,72.0,884356.0,,,,,,
Facebook,FA_186670,reel,2024-07-14 12:44:24,@virginiapatel,1418431,3740,5451,6532,967397,1.63,"['#Fashion', '#Fit']",0.22,Gaming,,,,,,,,,,,,
Twitter,TW_436508,reel,2024-07-23 21:12:30,@kristina06,857508,33212,2795,2915,694809,5.6,"['#Fashion', '#Gaming']",-0.38,Gaming,,,,342.0,384.0,559325.0,,,,,,
Facebook,FA_410039,short_video,2024-06-27 17:11:30,@dicksonbrittney,764558,40217,7346,19199,870586,7.67,"['#Fashion', '#Tech']",-0.07,Tech,,,,,,,,,,,,
Facebook,FA_105025,video,2024-03-25 08:42:25,@jennifer34,1214604,37576,6368,16066,681730,8.8,"['#Fashion', '#Life']",0.72,Fashion,,,,,,,,,,,,
YouTube,YO_665496,video,2024-05-29 18:59:46,@ronald33,182395,15560,1455,10261,539951,5.05,"['#Gaming', '#Fit']",-0.83,Education,38.94,5307.0,470.0,,,,,,,,,
Facebook,FA_240091,reel,2024-03-25 19:32:01,@amywalsh,1668038,47203,2569,5934,997192,5.59,"['#Fashion', '#Fit']",0.14,Education,,,,,,,,,,,,
Instagram,IN_218366,video,2024-01-19 11:28:05,@watkinstonya,1737420,23756,8778,7705,946741,4.25,"['#Gaming', '#Fit']",-0.96,Gaming,,,,,,,584.0,11192.0,False,,,
Instagram,IN_100325,reel,2024-07-14 01:04:23,@reeseryan,1363397,48385,7098,3948,512445,11.6,"['#Tech', '#Life']",0.93,Education,,,,,,,4915.0,9920.0,True,,,
YouTube,YO_696705,reel,2024-06-17 05:55:57,@dianaespinoza,809029,6779,8861,5415,238121,8.84,"['#Tech', '#Fashion']",-0.65,Fitness,14.56,5424.0,908.0,,,,,,,,,
Instagram,IN_678525,image,2024-05-22 21:37:31,@robertgaines,427053,9575,7770,13297,900297,3.4,"['#Fashion', '#Tech']",0.84,Education,,,,,,,2561.0,3234.0,False,,,
LinkedIn,LI_152890,reel,2024-03-07 11:39:09,@jgilmore,1431415,16900,9776,6674,74882,44.54,"['#Gaming', '#Tech']",0.58,Education,,,,,,,,,,,,
TikTok,TI_106191,short_video,2024-06-08 03:47:29,@travislucas,1820594,44885,2608,12820,715986,8.42,"['#Fit', '#Fashion']",0.96,Education,,,,,,,,,,movement,420.0,#particular
YouTube,YO_570178,short_video,2024-05-26 13:28:42,@blakewalker,1764731,3851,25,319,245952,1.71,"['#Life', '#Gaming']",0.67,Gaming,4.99,1757.0,44.0,,,,,,,,,
TikTok,TI_145968,video,2024-02-03 05:48:23,@carriethompson,143368,6223,5347,14923,995880,2.66,"['#Fashion', '#Gaming']",-0.79,Education,,,,,,,,,,trip,323.0,#these
Instagram,IN_822013,video,2024-05-18 23:10:02,@wgould,424585,48994,2962,14103,499637,13.22,"['#Life', '#Fashion']",0.29,Tech,,,,,,,2949.0,717.0,False,,,
Instagram,IN_190556,image,2024-10-01 13:41:18,@casejames,210993,25723,9265,8239,53314,81.08,"['#Fashion', '#Gaming']",-0.99,Fitness,,,,,,,4085.0,9910.0,True,,,
Twitter,TW_487355,video,2024-10-05 05:12:05,@greenesamantha,1167084,4466,6338,12493,797727,2.92,"['#Fit', '#Tech']",0.58,Gaming,,,,2682.0,1299.0,282564.0,,,,,,
LinkedIn,LI_177559,short_video,2024-04-13 13:05:39,@christopher30,381484,8959,606,15813,390830,6.49,"['#Tech', '#Fashion']",0.89,Gaming,,,,,,,,,,,,
TikTok,TI_659817,short_video,2024-09-13 17:23:29,@jason13,66729,31093,6575,7266,428076,10.5,"['#Fashion', '#Life']",0.6,Education,,,,,,,,,,point,427.0,#benefit
Facebook,FA_339148,video,2024-05-07 08:10:45,@andrewrosario,1396946,31529,8308,6842,731765,6.38,"['#Life', '#Tech']",0.31,Education,,,,,,,,,,,,
YouTube,YO_715504,video,2024-09-24 11:49:39,@hughessandra,1286267,18244,5417,2541,812587,3.22,"['#Gaming', '#Life']",-0.65,Fitness,21.06,7940.0,574.0,,,,,,,,,
Twitter,TW_507071,reel,2024-03-16 14:41:24,@brennanmorgan,1037191,15789,6980,8667,598050,5.26,"['#Fashion', '#Life']",0.03,Gaming,,,,4264.0,1716.0,716496.0,,,,,,
TikTok,TI_297198,video,2024-08-25 00:09:12,@zblackwell,1013686,35759,3427,16428,409491,13.58,"['#Fit', '#Gaming']",0.65,Fitness,,,,,,,,,,move,126.0,#radio
Instagram,IN_802659,image,2024-06-10 23:24:13,@lfrazier,578980,28221,7764,828,517684,7.11,"['#Life', '#Gaming']",0.35,Gaming,,,,,,,1340.0,6624.0,False,,,
TikTok,TI_293827,image,2024-04-21 04:13:43,@danielbutler,566356,13901,5117,5469,939018,2.61,"['#Fashion', '#Life']",-0.7,Fashion,,,,,,,,,,system,441.0,#wish
YouTube,YO_254882,video,2024-05-02 11:34:53,@pperez,308045,25831,8748,18354,836692,6.33,"['#Tech', '#Fashion']",-0.22,Gaming,33.0,3601.0,649.0,,,,,,,,,
LinkedIn,LI_584677,short_video,2024-10-11 08:29:07,@shawn50,688199,24037,893,14510,989310,3.99,"['#Life', '#Gaming']",0.39,Education,,,,,,,,,,,,
Instagram,IN_376412,reel,2024-12-17 02:06:29,@ashley64,1673233,48516,5102,6333,774677,7.74,"['#Gaming', '#Life']",0.41,Education,,,,,,,808.0,15347.0,True,,,
LinkedIn,LI_987245,reel,2024-10-21 17:56:29,@ocarter,890706,5225,5504,9783,163978,12.51,"['#Fit', '#Gaming']",-0.41,Education,,,,,,,,,,,,
YouTube,YO_648889,video,2024-12-17 14:22:08,@aramos,133686,7192,77,10281,903562,1.94,"['#Fashion', '#Life']",0.62,Fashion,5.15,7817.0,377.0,,,,,,,,,
Facebook,FA_457078,image,2024-05-04 13:50:51,@holmeskelly,1780068,44116,5678,19549,455814,15.21,"['#Tech', '#Gaming']",-0.17,Fitness,,,,,,,,,,,,
Facebook,FA_908462,video,2024-04-03 14:47:59,@jmartinez,438755,32473,6964,8321,431927,11.06,"['#Fashion', '#Gaming']",0.38,Fitness,,,,,,,,,,,,
TikTok,TI_531158,reel,2024-08-02 01:59:39,@jessicakoch,215469,22989,5302,17874,635089,7.27,"['#Fit', '#Life']",0.05,Fitness,,,,,,,,,,your,423.0,#begin
LinkedIn,LI_453213,image,2024-06-29 23:49:13,@mfrench,123404,45193,6481,10096,569282,10.85,"['#Fashion', '#Fit']",0.61,Tech,,,,,,,,,,,,
TikTok,TI_758488,short_video,2024-11-06 05:34:46,@emason,24335,11905,7709,15734,250888,14.09,"['#Fashion', '#Tech']",-0.21,Fashion,,,,,,,,,,fish,447.0,#realize
Twitter,TW_681097,video,2024-02-07 21:34:41,@kimberlyramirez,94226,23381,5575,12165,790844,5.2,"['#Fashion', '#Life']",0.14,Tech,,,,2088.0,1426.0,765485.0,,,,,,
Instagram,IN_445078,reel,2024-08-25 20:46:18,@schwartzjoshua,312080,9255,8035,17123,889546,3.87,"['#Life', '#Fit']",0.32,Fitness,,,,,,,3399.0,19555.0,True,,,
YouTube,YO_983610,video,2024-08-20 15:16:38,@amymercer,1812917,27445,7906,13129,851454,5.69,"['#Tech', '#Fit']",0.51,Fitness,4.03,2042.0,895.0,,,,,,,,,
LinkedIn,LI_107065,reel,2024-07-04 04:30:19,@jasonmurphy,975008,24377,6313,3812,706942,4.88,"['#Gaming', '#Tech']",0.37,Tech,,,,,,,,,,,,
Facebook,FA_637923,video,2024-06-03 05:47:16,@petersonchristopher,288418,26368,8607,11867,815029,5.75,"['#Fit', '#Fashion']",0.51,Tech,,,,,,,,,,,,
Instagram,IN_516043,image,2024-06-03 13:39:22,@qdyer,270254,13391,8105,8873,831249,3.65,"['#Life', '#Tech']",0.28,Education,,,,,,,2982.0,18414.0,True,,,
Twitter,TW_719573,video,2024-04-28 17:37:40,@lindsay64,1376026,27904,3200,10329,876909,4.72,"['#Tech', '#Life']",0.33,Fitness,,,,394.0,1574.0,673981.0,,,,,,
Twitter,TW_303517,short_video,2024-05-25 20:11:46,@drojas,320216,5697,9486,6725,479834,4.57,"['#Life', '#Tech']",0.44,Tech,,,,3159.0,1234.0,315441.0,,,,,,
Twitter,TW_684958,image,2024-05-03 00:06:36,@smithjoann,1503658,42981,3423,1009,485795,9.76,"['#Tech', '#Life']",0.72,Fitness,,,,4042.0,915.0,435126.0,,,,,,
LinkedIn,LI_276416,short_video,2024-10-01 11:45:25,@jose98,711104,28937,1715,13854,535813,8.31,"['#Life', '#Fashion']",-0.29,Fashion,,,,,,,,,,,,
YouTube,YO_788625,reel,2024-02-12 12:48:48,@richardsonkyle,1315627,8933,8209,2941,560814,3.58,"['#Tech', '#Fit']",0.72,Fitness,48.32,595.0,752.0,,,,,,,,,
Twitter,TW_899704,short_video,2024-10-20 00:07:51,@taylorcourtney,242735,27009,2676,2171,148386,21.47,"['#Tech', '#Fashion']",0.45,Fitness,,,,257.0,1831.0,513470.0,,,,,,
LinkedIn,LI_777136,video,2024-04-14 05:19:48,@michael31,1148696,26298,231,4177,744057,4.13,"['#Tech', '#Life']",0.99,Tech,,,,,,,,,,,,
Instagram,IN_591599,image,2024-11-14 13:08:30,@smithanthony,518699,3430,7124,17368,917942,3.04,"['#Life', '#Tech']",0.85,Fashion,,,,,,,1532.0,7240.0,True,,,
Facebook,FA_154947,short_video,2024-02-03 03:56:28,@marie65,817275,23607,8825,404,544529,6.03,"['#Fashion', '#Gaming']",0.71,Tech,,,,,,,,,,,,
Twitter,TW_865588,image,2024-12-09 18:14:07,@sarah47,1242822,13398,3774,934,139827,12.95,"['#Tech', '#Fashion']",-0.56,Fashion,,,,1195.0,1414.0,312532.0,,,,,,
LinkedIn,LI_791984,video,2024-11-09 02:43:29,@ywalker,982409,46906,1446,13934,482794,12.9,"['#Tech', '#Fit']",-0.73,Fitness,,,,,,,,,,,,
